champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Azir,5,14.0,11.2,21.0,3.125,60.0,1513.3423423423424,2.3783783783783785,678.6126126126126,22.2,2.2300533680269763
Kayn,5,9.0,9.2,16.2,2.739130434782609,60.0,925.1093860268172,1.6725476358503881,632.8687367678193,18.893333333333334,1.461771347327925
Yasuo,5,7.4,8.0,13.0,2.55,60.0,854.2435424354244,2.816728167281673,689.569495694957,16.259999999999998,1.2388070350683171
Ahri,4,17.0,8.5,22.75,4.676470588235294,50.0,1558.580161703806,1.526326168408598,683.8177874186551,21.129166666666666,2.279233138388068
Cassiopeia,4,13.0,9.0,14.75,3.0833333333333335,50.0,1255.143212951432,2.291407222914072,717.5217932752179,20.075000000000003,1.7492753874724474
Yone,4,13.5,10.25,14.25,2.707317073170732,75.0,1704.9946592608417,2.204657124546037,716.3341166417432,19.504166666666666,2.380166768063558
Hecarim,4,9.75,10.5,17.0,2.5476190476190474,0.0,1225.8033780857515,1.598094413165873,663.0012992637506,19.241666666666664,1.848870250249858
Annie,4,10.25,10.75,15.5,2.395348837209302,25.0,1163.1963845521773,1.6023007395234181,660.8751027115858,20.283333333333335,1.7600850444805014
Pyke,4,12.5,11.0,13.75,2.3863636363636362,50.0,717.0,0.37218045112781956,710.5037593984962,22.166666666666668,1.009143147401505
Alistar,3,5.0,9.0,38.0,4.777777777777778,66.66666666666667,716.5976750779699,0.9696626027785654,672.3504394669691,19.594444444444445,1.06580978164613
Shaco,3,11.0,5.666666666666667,16.0,4.764705882352941,66.66666666666667,1490.9765940274415,0.9846650524616626,646.731234866828,20.650000000000002,2.305403718956695
Sejuani,3,12.0,9.333333333333334,28.333333333333332,4.321428571428571,66.66666666666667,1351.6554054054054,1.6047297297297296,731.1655405405405,19.733333333333334,1.8486311655307843
Bard,3,10.333333333333334,10.666666666666666,26.666666666666668,3.46875,0.0,1370.3672903672905,1.4830214830214832,667.1933471933472,24.049999999999997,2.053928289501018
Syndra,3,10.333333333333334,10.333333333333334,22.333333333333332,3.161290322580645,33.333333333333336,1159.2476635514017,2.6495327102803734,613.8084112149531,23.777777777777782,1.8886148224277721
Lucian,3,13.666666666666666,9.0,13.333333333333334,3.0,33.333333333333336,1002.881548974943,2.989749430523918,723.0580865603645,19.51111111111111,1.3869999763721854
