champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Nidalee,2,9.0,9.0,19.5,3.1666666666666665,50.0,1440.9156810377717,1.648225867989317,608.0808851583365,21.84166666666667,2.3696118661295786
Pantheon,2,8.0,8.0,14.5,2.8125,0.0,879.8050139275765,0.7520891364902506,628.1615598885793,17.950000000000003,1.4006030774688485
Leona,2,3.0,11.5,29.0,2.782608695652174,50.0,837.4501108647449,0.7982261640798226,545.8980044345898,22.55,1.5340779853777418
Janna,2,3.0,8.5,20.5,2.764705882352941,0.0,848.113475177305,1.7304964539007093,583.5177304964539,17.625,1.4534493655500997
Fizz,2,11.5,11.0,17.5,2.6363636363636362,50.0,1195.8684009181331,1.7674062739097167,612.9456771231828,21.783333333333335,1.951018573996405
Olaf,2,8.5,11.0,17.0,2.3181818181818183,50.0,945.3981106612687,1.6464237516869098,664.1295546558705,18.525,1.4235145899374135
Darius,2,6.5,10.0,16.0,2.25,100.0,744.762979683973,2.054176072234763,599.9774266365689,22.15,1.2413183340231009
Alistar,2,1.0,11.0,17.0,1.6363636363636365,0.0,536.1843317972349,0.5529953917050691,489.3179723502304,18.083333333333336,1.0957789455839972
Heimerdinger,1,9.0,3.0,17.0,8.666666666666666,100.0,1889.3333333333333,3.9365079365079363,677.3968253968254,15.75,2.7891086324866436
Shaco,1,12.0,6.0,20.0,5.333333333333333,0.0,1656.997690531178,2.401847575057737,692.8406466512703,21.65,2.3916
Braum,1,6.0,9.0,38.0,4.888888888888889,0.0,706.4233576642335,0.7748455923638405,565.0645704660303,29.683333333333334,1.2501639539736482
Warwick,1,10.0,7.0,23.0,4.714285714285714,100.0,1491.0799438990182,1.388499298737728,623.2258064516129,23.766666666666666,2.392519578719957
Lucian,1,18.0,10.0,28.0,4.6,100.0,1158.0246913580247,3.0864197530864197,745.1440329218107,24.3,1.5540951013420223
Sivir,1,15.0,9.0,25.0,4.444444444444445,100.0,1926.7427568042142,3.266022827041264,800.017559262511,18.983333333333334,2.4083755843813788
Anivia,1,19.0,13.0,35.0,4.153846153846154,100.0,2412.6184834123223,2.2393364928909953,626.0900473933649,28.133333333333333,3.8534688316112184
Kayle,1,8.0,12.0,34.0,3.5,0.0,1459.4795055302536,2.2641509433962264,637.9830839297332,25.616666666666667,2.287646087009729
Jhin,1,10.0,15.0,36.0,3.066666666666667,0.0,962.5792584631919,3.5464803868887698,630.2095647501344,31.016666666666666,1.5273955082621373
Ahri,1,3.0,7.0,18.0,3.0,100.0,774.1095890410959,1.7123287671232876,597.4657534246576,14.6,1.2956551645076235
Thresh,1,10.0,8.0,14.0,3.0,0.0,616.4944649446495,2.047970479704797,633.5977859778598,18.066666666666666,0.9730060277802044
Rammus,1,13.0,13.0,23.0,2.769230769230769,0.0,1373.925,1.275,637.0875,26.666666666666668,2.1565718994643595
Katarina,1,11.0,11.0,19.0,2.727272727272727,0.0,1405.4631828978622,1.6152019002375297,589.9762470308789,21.05,2.382236895080119
Kassadin,1,7.0,12.0,21.0,2.3333333333333335,100.0,1308.6703383162865,0.991345397324941,626.8135326514555,21.183333333333334,2.087814429884019
Swain,1,3.0,7.0,13.0,2.2857142857142856,0.0,789.1211401425178,1.6389548693586697,627.7197149643705,14.033333333333333,1.25712339652628
Senna,1,0.0,4.0,9.0,2.25,0.0,357.88235294117646,0.5882352941176471,541.6470588235294,8.5,0.6607298001737619
Shyvana,1,2.0,10.0,19.0,2.1,0.0,1124.0976460331299,1.8308631211857018,517.6634699215344,19.116666666666667,2.1714834276475345
Trundle,1,3.0,13.0,24.0,2.076923076923077,0.0,745.1010886469674,0.9331259720062208,578.5381026438569,21.433333333333334,1.2879032258064516
Fiddlesticks,1,9.0,16.0,23.0,2.0,0.0,1111.8389423076924,2.1634615384615383,560.4807692307692,27.733333333333334,1.9837236232629953
Samira,1,3.0,18.0,29.0,1.7777777777777777,0.0,793.8073691014866,1.9004524886877827,515.4104718810601,25.783333333333335,1.5401459854014599
Azir,1,6.0,13.0,16.0,1.6923076923076923,0.0,1047.7067082683307,2.1060842433697347,570.9828393135725,21.366666666666667,1.8349180327868853
Karthus,1,7.0,12.0,9.0,1.3333333333333333,0.0,946.3886572143452,2.7522935779816513,599.3994995829858,19.983333333333334,1.5788946401736517
Tristana,1,3.0,9.0,7.0,1.1111111111111112,0.0,729.0636704119851,1.797752808988764,562.5468164794007,13.35,1.296005326231691
Master Yi,1,2.0,12.0,10.0,1.0,0.0,553.179190751445,1.7341040462427746,522.3121387283237,20.183333333333334,1.0590969455511288
