champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Nidalee,3,16.666666666666668,8.333333333333334,19.333333333333332,4.32,100.0,1504.3246046149857,1.306715063520871,678.1228934404978,21.427777777777777,2.2183657551844376
Sona,3,5.666666666666667,9.0,27.0,3.6296296296296298,66.66666666666667,744.8722627737227,1.4963503649635037,634.051094890511,18.266666666666666,1.174782708801013
Shen,3,10.333333333333334,14.333333333333334,39.0,3.441860465116279,66.66666666666667,1311.0819262038774,2.5015634771732334,661.7636022514071,26.650000000000002,1.9811937703182882
Ziggs,3,11.0,10.333333333333334,19.333333333333332,2.935483870967742,33.333333333333336,1266.9458483754513,2.411552346570397,616.0722021660649,23.083333333333332,2.056489229543164
Gnar,3,8.0,11.0,23.333333333333332,2.8484848484848486,33.333333333333336,981.4657980456026,1.498371335504886,606.0097719869707,20.466666666666665,1.6195544088795721
Aurelion Sol,3,5.333333333333333,13.333333333333334,31.0,2.725,66.66666666666667,1185.5589586523738,2.4502297090352223,616.5237366003063,21.766666666666666,1.9229737450011177
Gangplank,3,10.0,11.0,16.666666666666668,2.4242424242424243,33.333333333333336,1136.5781135754328,4.079941506214965,687.8137947843043,22.79444444444444,1.6524503029658766
Amumu,3,5.0,12.666666666666666,19.666666666666668,1.9473684210526316,33.333333333333336,787.1502590673576,0.7199345514044179,550.553586037633,20.37222222222222,1.4297432239657633
Fizz,3,14.0,15.0,15.0,1.9333333333333333,33.333333333333336,1052.0421129061535,1.5792339807587585,592.299872935197,30.605555555555554,1.7761984443668057
Tryndamere,3,11.333333333333334,15.666666666666666,18.666666666666668,1.9148936170212767,33.333333333333336,1475.7749780251977,1.6700849692352768,698.728391444477,18.961111111111112,2.112086750868012
Aatrox,3,5.333333333333333,9.666666666666666,12.333333333333334,1.8275862068965518,33.333333333333336,1004.0544127405441,1.731917717319177,608.7392169873922,16.744444444444444,1.6493999149743288
Diana,3,6.0,11.333333333333334,13.0,1.6764705882352942,0.0,1027.0433145009415,1.7325800376647833,583.954802259887,17.7,1.7587719298245614
Karma,2,4.5,9.0,23.5,3.111111111111111,0.0,1039.2644978783592,1.1598302687411597,579.3493635077793,17.675,1.79384765625
Zoe,2,10.0,8.0,14.0,3.0,50.0,993.4196891191709,1.5803108808290154,633.8341968911917,19.3,1.5673179105697703
Sivir,2,5.5,8.5,16.5,2.588235294117647,0.0,885.2818689690197,3.0472320975114267,657.6536312849162,16.408333333333335,1.3461217681401167
Kennen,2,7.5,10.0,18.0,2.55,0.0,1058.3946188340806,1.8026905829596411,616.2780269058295,18.583333333333336,1.7173979480462782
Jax,2,13.0,12.0,17.5,2.5416666666666665,50.0,1254.6392447741064,1.1328388401888063,636.9790964261631,24.71666666666667,1.9696709857723578
LeBlanc,2,11.0,10.5,12.5,2.238095238095238,100.0,1158.2936336076223,1.2213079255088783,637.5487223906453,19.241666666666667,1.8167923374770736
Heimerdinger,2,4.5,11.5,20.5,2.1739130434782608,50.0,1140.3149606299212,2.02474690663667,548.548931383577,22.225,2.078784398966493
Rumble,2,11.5,13.0,16.0,2.1153846153846154,0.0,1014.9768518518517,3.009259259259259,662.7546296296296,21.6,1.5314519227410848
Twisted Fate,2,6.0,13.0,20.0,2.0,0.0,1158.6373823397578,2.474226804123711,611.7256835499775,18.59166666666667,1.894047305020663
Ornn,2,5.0,17.0,19.0,1.411764705882353,0.0,635.8352402745995,0.9807126511932004,538.7839163125204,25.491666666666667,1.1801303287342095
Wukong,2,6.0,14.0,11.5,1.25,0.0,885.0289687137891,2.943221320973349,593.0011587485516,21.575,1.492457401907144
Katarina,2,6.0,11.0,6.0,1.0909090909090908,50.0,685.5475264035575,1.367426347971095,580.0222345747637,14.991666666666667,1.181933183830717
Blitzcrank,1,7.0,8.0,26.0,4.125,100.0,878.3706720977597,1.2219959266802443,709.1242362525458,16.366666666666667,1.238669653627434
Sion,1,11.0,10.0,23.0,3.4,100.0,1150.726530612245,2.0081632653061225,646.3836734693878,20.416666666666668,1.78025308782299
Miss Fortune,1,11.0,10.0,17.0,2.8,0.0,1141.9031719532554,3.7061769616026714,704.5742904841403,19.966666666666665,1.6206994597668467
Qiyana,1,13.0,9.0,12.0,2.7777777777777777,100.0,1311.009365244537,1.9979188345473466,713.0072840790843,16.016666666666666,1.8387040280210158
Shyvana,1,9.0,11.0,18.0,2.4545454545454546,100.0,1089.2546125461256,1.904059040590406,591.5867158671587,22.583333333333332,1.84124251497006
Dr. Mundo,1,5.0,6.0,9.0,2.3333333333333335,0.0,971.7195325542572,1.9031719532554259,693.3555926544241,9.983333333333333,1.401473562554175
Ashe,1,3.0,15.0,28.0,2.066666666666667,0.0,1323.666427030913,1.207764198418404,509.8490294751977,23.183333333333334,2.5961928934010152
Caitlyn,1,3.0,12.0,21.0,2.0,0.0,920.4339250493097,2.2090729783037473,593.5700197238658,25.35,1.5506745530670565
Zilean,1,2.0,9.0,16.0,2.0,0.0,447.1991701244813,1.929460580912863,546.2863070539419,16.066666666666666,0.8186168394667882
Sett,1,7.0,10.0,12.0,1.9,0.0,936.0800667222685,2.702251876563803,606.4553794829023,19.983333333333334,1.543526693621586
Pyke,1,9.0,15.0,19.0,1.8666666666666667,0.0,795.8511979823455,0.18915510718789408,572.7994955863808,26.433333333333334,1.3894062479360676
Yorick,1,2.0,10.0,12.0,1.4,100.0,833.5796766743649,2.725173210161663,549.9769053117783,21.65,1.515663055345595
