champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Blitzcrank,2,5.0,7.5,19.0,3.2,100.0,662.6619964973731,0.7355516637478109,640.2101576182138,14.274999999999999,1.0350694824379034
Nunu & Willump,2,7.0,11.5,26.5,2.9130434782608696,0.0,962.4849215922798,1.5440289505428226,580.5066344993968,20.725,1.6580084780982463
Tahm Kench,2,5.0,9.5,22.5,2.8947368421052633,50.0,644.5541838134432,0.8779149519890261,571.5226337448561,18.224999999999998,1.127784178187404
Ahri,2,5.5,7.0,14.5,2.857142857142857,50.0,936.7581047381548,2.5436408977556115,626.5586034912719,20.049999999999997,1.4950845771144279
Shaco,2,12.5,12.0,21.0,2.7916666666666665,50.0,1435.9679037111334,2.106318956870612,683.8314944834503,24.925,2.0998855935932412
Brand,2,13.5,13.0,22.5,2.769230769230769,0.0,1577.3298083278255,2.4586913417052214,655.6972901520159,25.21666666666667,2.4055762194200008
Karthus,2,9.5,16.0,33.0,2.65625,100.0,1723.6553161917998,2.876997915218902,659.041000694927,23.983333333333334,2.6153992154877894
Veigar,2,15.5,14.5,21.5,2.5517241379310347,50.0,1685.0339673913045,5.095108695652175,694.3410326086957,24.53333333333333,2.4268102967507117
Lissandra,2,8.5,15.0,29.5,2.533333333333333,50.0,1185.766423357664,2.4963503649635035,643.1824817518248,22.833333333333336,1.843592537110173
Orianna,2,4.5,11.5,24.0,2.4782608695652173,50.0,755.5826086956523,1.5652173913043481,612.5217391304349,19.166666666666664,1.2335604770017037
Quinn,2,11.5,12.0,17.5,2.4166666666666665,50.0,1737.8075517661389,2.7527405602923265,695.3227771010962,20.525,2.4992817853764495
Sett,2,8.5,14.5,26.0,2.3793103448275863,50.0,1092.5398089171974,1.2181528662420382,655.6528662420382,20.933333333333334,1.6663387978142077
Anivia,2,10.0,11.5,17.0,2.347826086956522,50.0,998.6324110671937,2.5849802371541504,659.407114624506,21.083333333333332,1.5144398489480309
Tristana,2,16.5,15.5,16.5,2.129032258064516,50.0,1331.0390624999998,2.7187499999999996,678.9140624999999,21.333333333333336,1.9605413056236407
Gragas,2,6.0,9.5,14.0,2.1052631578947367,50.0,927.45269286754,0.8733624454148471,616.5938864628821,17.175,1.5041548630783759
Varus,2,6.5,10.0,14.5,2.1,0.0,1103.5170100622904,2.5874460948730236,611.8735026353618,17.391666666666666,1.8035051449513697
Irelia,2,9.5,13.0,16.5,2.0,50.0,906.7193675889328,2.4769433465085635,628.2476943346508,18.975,1.4432514050834662
Pyke,2,11.5,13.5,14.5,1.9259259259259258,0.0,806.8492031058439,0.2451982018798529,707.9117286473232,20.391666666666666,1.1397596203803124
Sylas,2,5.5,12.5,18.5,1.92,100.0,902.4714640198513,2.024813895781638,609.4094292803971,16.791666666666664,1.4808951431642725
Caitlyn,2,9.5,12.5,13.0,1.8,0.0,1185.4442508710802,3.18815331010453,712.0296167247387,19.133333333333333,1.6648805373068594
Master Yi,2,9.0,13.5,12.5,1.5925925925925926,0.0,800.3060306030603,1.215121512151215,605.7785778577858,18.516666666666666,1.321119728982794
Volibear,2,7.0,14.5,12.0,1.3103448275862069,0.0,804.2114093959732,0.5033557046979865,559.2533557046979,19.866666666666667,1.4380090904999776
Vayne,2,5.5,14.5,9.0,1.0,0.0,513.908256880734,1.0183486238532111,571.6513761467891,18.166666666666664,0.8989889263360616
Graves,1,5.0,3.0,14.0,6.333333333333333,100.0,706.3270777479893,2.0107238605898123,669.4906166219839,12.433333333333334,1.0550216242191255
Ivern,1,5.0,4.0,20.0,6.25,100.0,635.0607287449393,0.6477732793522267,681.1336032388664,12.35,0.9323585354255824
Gangplank,1,15.0,5.0,16.0,6.2,100.0,848.1105302464526,2.912621359223301,781.882001493652,22.316666666666666,1.084703994498252
Sion,1,14.0,8.0,34.0,6.0,100.0,1563.6214605067064,2.235469448584203,674.4411326378539,22.366666666666667,2.318395757374876
