champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Fiddlesticks,2,9.0,10.0,27.5,3.65,0.0,1553.3019209858644,2.5009061254077563,632.0115984052193,22.991666666666667,2.4577111004060286
Twitch,2,17.0,12.0,26.0,3.5833333333333335,50.0,1736.0606060606062,4.109848484848485,714.5833333333334,26.4,2.4294725682480784
Samira,2,13.0,11.0,23.5,3.3181818181818183,100.0,1818.317367763432,3.198667221990837,749.112869637651,20.008333333333333,2.427294258931848
Teemo,2,5.5,7.0,15.5,3.0,50.0,1004.0276301806589,1.5302869287991498,586.354941551541,15.683333333333334,1.7123205741626795
Anivia,2,6.5,9.0,19.5,2.888888888888889,100.0,975.6425948592413,2.9865361077111388,654.467564259486,20.424999999999997,1.490742472414438
Senna,2,8.5,7.5,12.5,2.8,50.0,950.9664694280078,2.0118343195266273,776.094674556213,12.675,1.2253227610043713
Vayne,2,11.0,10.5,18.0,2.761904761904762,0.0,1394.289372599232,3.5595390524967994,729.3725992317542,19.525,1.9116283968822414
Riven,2,10.5,13.5,24.5,2.5925925925925926,50.0,1088.012358393409,3.5015447991761075,673.2852729145211,24.275,1.6159752814488497
Graves,2,6.5,8.5,15.5,2.588235294117647,50.0,1716.3531114327063,4.83357452966715,699.5658465991318,17.275,2.4534546959040133
Irelia,2,12.0,13.0,14.0,2.0,50.0,1251.5989399293285,3.6307420494699647,682.1554770318021,18.866666666666667,1.8347707847707848
Lux,1,7.0,4.0,28.0,8.75,100.0,1258.2800441014333,2.249173098125689,724.2337375964719,15.116666666666667,1.7373949579831933
Veigar,1,25.0,7.0,19.0,6.285714285714286,0.0,2536.0698027314115,4.506828528072838,767.3444613050076,21.966666666666665,3.3049952539155196
Ezreal,1,11.0,7.0,25.0,5.142857142857143,100.0,1737.4149659863945,3.3560090702947845,706.7573696145124,22.05,2.4582905544147846
Morgana,1,14.0,10.0,35.0,4.9,0.0,1843.1541218637994,2.3655913978494625,646.5232974910394,27.9,2.8508703847433194
Kog'Maw,1,9.0,8.0,26.0,4.375,100.0,1572.3192019950125,1.9451371571072318,625.9850374064838,20.05,2.5117520516293523
Viktor,1,15.0,7.0,15.0,4.285714285714286,100.0,1454.3202416918427,1.7522658610271902,748.761329305136,16.55,1.942301484828922
Zed,1,18.0,11.0,25.0,3.909090909090909,100.0,2019.48623853211,4.73394495412844,781.4311926605504,27.25,2.5843430074199305
Thresh,1,2.0,5.0,17.0,3.8,0.0,599.2959582790091,0.8604954367666232,559.2438070404172,12.783333333333333,1.0716184081689746
Lillia,1,8.0,7.0,18.0,3.7142857142857144,0.0,1488.4075471698113,3.4415094339622643,592.6188679245283,22.083333333333332,2.51157637350042
Fizz,1,18.0,17.0,45.0,3.7058823529411766,100.0,2223.6314943760044,4.0171397964649165,727.8093197643278,31.116666666666667,3.0552391045171547
Jhin,1,12.0,8.0,17.0,3.625,0.0,1473.126142595978,4.058500914076782,759.9817184643509,18.233333333333334,1.9383704986649346
