champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Xayah,5,13.6,12.0,17.6,2.6,20.0,1658.809010773751,4.125367286973555,762.9931439764936,17.01666666666667,2.1740811485258327
Vayne,5,14.6,13.6,16.0,2.25,40.0,1776.3219512195121,3.8829268292682926,713.5317073170731,20.5,2.489478649657492
Viego,5,11.6,12.4,16.0,2.225806451612903,60.0,1468.9038356662425,2.3995637156880565,753.1467005998909,18.336666666666666,1.9503555343152164
Jhin,4,11.75,6.5,23.0,5.346153846153846,75.0,1850.7611548556429,5.354330708661417,782.5721784776903,19.05,2.364971827206869
Ezreal,4,16.25,8.25,21.5,4.575757575757576,100.0,2072.339913336543,3.408762638420799,779.9277804525758,17.308333333333334,2.657092060670037
Lucian,4,16.0,11.75,22.25,3.25531914893617,75.0,2083.90857622143,5.0325015726567415,757.0895365904802,19.870833333333334,2.7525259239563944
Kai'Sa,4,15.75,12.0,19.25,2.9166666666666665,100.0,1693.4351145038167,4.539440203562341,720.7328244274809,24.5625,2.34960176241315
Master Yi,4,21.75,11.75,11.25,2.8085106382978724,50.0,1998.3455344070278,2.0790629575402635,875.475841874085,17.075,2.282582155698637
Jayce,4,11.0,11.25,20.0,2.7555555555555555,0.0,1427.227467811159,2.626609442060086,674.7296137339057,19.416666666666664,2.1152583772231126
Kha'Zix,4,22.5,15.0,18.75,2.75,75.0,2384.3837123991198,2.1680117388114457,728.6060161408658,22.716666666666665,3.2725281696522974
Blitzcrank,4,6.75,11.0,22.25,2.6363636363636362,0.0,982.5017405430494,0.9050823857043399,617.9345555813414,17.954166666666666,1.5899770156383795
Yasuo,4,10.25,13.25,20.25,2.30188679245283,100.0,1300.9568403908793,4.0187296416938105,690.1099348534201,20.46666666666667,1.8851443439474662
Seraphine,3,10.0,6.666666666666667,28.333333333333332,5.75,100.0,1223.966303966304,2.7799227799227797,761.1512811512812,15.827777777777778,1.608046040617564
Ekko,3,12.333333333333334,10.666666666666666,25.666666666666668,3.5625,100.0,1509.4238932686476,3.43844754396604,693.2747119466343,18.322222222222223,2.177237777836093
Lee Sin,3,18.333333333333332,15.0,22.0,2.688888888888889,0.0,1685.2815964523281,2.314855875831485,685.0643015521064,25.055555555555557,2.4600341787392708
Hecarim,3,14.0,13.0,20.666666666666668,2.6666666666666665,66.66666666666667,1536.9900426742531,2.3556187766714083,725.7354196301565,19.52777777777778,2.1178379904036126
Gnar,3,9.666666666666666,11.666666666666666,21.0,2.6285714285714286,66.66666666666667,1264.9507389162561,2.91871921182266,724.5443349753695,18.044444444444444,1.7458569170363571
Fizz,3,15.0,13.666666666666666,17.0,2.341463414634146,33.333333333333336,1630.2052785923754,2.81524926686217,721.6363636363636,18.944444444444446,2.259039816643503
Renekton,3,11.0,13.333333333333334,19.666666666666668,2.3,100.0,1555.1380231522705,3.3303650934995543,717.3107747105965,18.71666666666667,2.1680115202224597
Fiora,3,15.333333333333334,17.0,20.333333333333332,2.0980392156862746,33.333333333333336,1684.3510324483777,2.3156342182890857,695.9734513274336,22.599999999999998,2.42013690211287
Kassadin,3,17.333333333333332,18.0,18.333333333333332,1.9814814814814814,66.66666666666667,1730.8561418874533,2.4961681629078165,682.0976571053208,25.372222222222224,2.537548874207901
Kalista,3,6.0,9.333333333333334,12.333333333333334,1.9642857142857142,33.333333333333336,919.048951048951,4.384615384615385,684.2517482517483,15.888888888888888,1.3431444689722836
Mordekaiser,3,9.666666666666666,11.333333333333334,10.333333333333334,1.7647058823529411,33.333333333333336,1411.7529585798818,2.9289940828402368,714.6967455621302,15.02222222222222,1.975317457853395
Cassiopeia,2,15.5,3.5,20.0,10.142857142857142,100.0,1691.363907087552,5.7534246575342465,834.4252531268612,13.991666666666667,2.026980728051392
Senna,2,8.5,8.0,29.0,4.6875,50.0,1718.5281385281387,2.2510822510822512,655.6709956709957,17.325,2.621022052026938
Ahri,2,10.0,7.0,21.0,4.428571428571429,100.0,1275.5447941888622,2.9346246973365617,713.3462469733656,17.208333333333332,1.7881145370860658
Ashe,2,8.5,8.0,24.5,4.125,50.0,1923.8356164383558,4.682440846824408,705.0809464508094,20.075000000000003,2.72853156240065
