champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Twitch,6,6.833333333333333,10.333333333333334,17.5,2.3548387096774195,66.66666666666667,630.3061224489795,2.159404302261445,603.4583563154991,20.144444444444446,1.0444898406866105
Poppy,5,7.6,9.2,27.6,3.8260869565217392,100.0,753.911251545542,1.2941338095892294,624.5555708201676,24.263333333333332,1.2071163668518787
Cho'Gath,5,10.0,8.2,19.0,3.5365853658536586,60.0,907.5417749721499,2.0720386186409208,732.7441515038989,17.953333333333337,1.2385520554609584
Dr. Mundo,5,8.0,10.8,24.0,2.962962962962963,80.0,1363.3236151603498,2.224073302790504,651.5451895043732,24.009999999999998,2.0924467513871488
Blitzcrank,5,5.2,12.0,18.0,1.9333333333333333,80.0,609.2474558114623,0.7552222817354044,545.9373326191751,24.893333333333334,1.1159659166163853
Karma,4,2.5,6.5,28.5,4.769230769230769,75.0,482.798833819242,1.0641399416909623,607.7259475218659,17.15,0.7944351163348525
Vel'Koz,4,6.5,9.75,29.75,3.717948717948718,75.0,974.7320924985901,1.5679639029892838,616.4467005076143,22.162499999999998,1.581210657297614
Braum,4,1.25,7.0,23.25,3.5,75.0,397.3715124816447,0.39647577092511016,549.4713656387665,17.025,0.7231887543761191
Amumu,4,5.75,9.5,24.5,3.1842105263157894,75.0,798.455375027821,0.9481415535277097,633.5722234587136,18.720833333333335,1.2602436556782732
Xayah,4,8.25,14.0,18.25,1.8928571428571428,0.0,687.9723046488625,1.9782393669634026,606.4589515331355,25.275,1.1344086898373917
Karthus,4,4.75,11.0,15.0,1.7954545454545454,50.0,973.4280391243597,2.3893805309734515,617.5919888216116,17.891666666666666,1.5761668816036563
Katarina,4,3.0,11.5,12.75,1.3695652173913044,50.0,540.4850444624091,0.7639450282942603,524.0662894098625,20.616666666666667,1.0313295386181685
Ahri,3,9.0,8.333333333333334,19.666666666666668,3.44,33.333333333333336,887.4820143884891,2.7387744976432646,626.673282064004,22.394444444444446,1.4161797539309295
Graves,3,4.0,10.0,16.0,2.0,33.333333333333336,822.9915560916768,2.1712907117008444,603.854041013269,18.42222222222222,1.362898151200072
Sion,3,6.0,12.333333333333334,18.0,1.945945945945946,33.333333333333336,936.7008026570718,1.9263769720453918,648.8070855244949,20.07222222222222,1.4437277637001202
