champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Lee Sin,9,17.333333333333332,10.666666666666666,17.666666666666668,3.28125,44.44444444444444,1792.22693072732,2.309089336677333,753.354665744184,21.412962962962965,2.3789949305708618
Graves,8,14.875,7.375,17.5,4.389830508474576,62.5,1947.6292751254816,5.3437609431539626,837.2055562040388,17.847916666666666,2.3263453768226268
Caitlyn,8,14.375,8.625,17.875,3.739130434782609,87.5,2080.22805805114,4.367657221838286,789.239806496199,18.087500000000002,2.635736364193585
Wukong,8,16.375,10.5,18.375,3.3095238095238093,75.0,1591.6105550500456,2.153472854109797,719.8665453442524,20.60625,2.2109800286508805
Kayle,8,14.125,10.875,21.625,3.2873563218390807,50.0,1780.8868501529053,3.81651376146789,727.9755351681957,20.4375,2.4463553569028096
Blitzcrank,8,8.0,12.125,28.75,3.0309278350515463,25.0,1097.9559228650137,0.9696969696969697,602.2534435261708,22.6875,1.823079526845914
Malphite,8,18.0,12.875,18.0,2.796116504854369,62.5,1590.0,1.5117765199926967,736.8102976081797,22.820833333333333,2.157950296245084
Yuumi,7,3.2857142857142856,5.857142857142857,33.714285714285715,6.317073170731708,42.857142857142854,507.4110522331566,0.33308099924299767,598.7055261165782,18.871428571428574,0.8475135606721541
Sivir,7,15.571428571428571,11.714285714285714,32.0,4.060975609756097,100.0,2021.837084889472,5.596043201776522,762.3579287372564,23.58809523809524,2.652083763644163
Tristana,7,14.285714285714286,9.0,15.142857142857142,3.2698412698412698,42.857142857142854,1550.1216013116546,4.000546522749009,773.564694630414,17.426190476190477,2.003868082490833
Kha'Zix,7,12.714285714285714,11.714285714285714,13.0,2.1951219512195124,57.142857142857146,1380.796812749004,1.49800796812749,691.7290836653386,17.928571428571427,1.996152605630558
Bard,6,16.166666666666668,7.833333333333333,26.333333333333332,5.425531914893617,66.66666666666667,2170.449802087082,2.0151133501259446,741.7920115149335,23.15833333333333,2.9259546724619683
Kai'Sa,6,11.5,9.5,20.5,3.3684210526315788,16.666666666666668,1710.0920951650041,3.1389102072141215,676.661550268611,21.716666666666665,2.5272488062697773
Cassiopeia,6,12.5,10.333333333333334,21.166666666666668,3.2580645161290325,66.66666666666667,1883.464978670703,2.4274115866244665,664.7640016513003,20.186111111111114,2.833283652532479
Gragas,6,14.833333333333334,11.333333333333334,21.333333333333332,3.1911764705882355,33.333333333333336,1747.7695120413566,1.255831547093683,712.1397049552389,22.030555555555555,2.454250900321885
Brand,6,10.833333333333334,11.166666666666666,24.0,3.1194029850746268,50.0,1749.3373977218032,1.8289748114872453,736.7303064334991,17.31388888888889,2.3744610238586774
Jarvan IV,6,20.833333333333332,15.333333333333334,26.0,3.0543478260869565,50.0,1777.7924331829224,2.0201318986463033,768.7330787920861,24.008333333333336,2.312626426816934
Tryndamere,6,13.0,13.833333333333334,19.833333333333332,2.3734939759036147,50.0,1464.9779205138498,3.155359293456443,697.9205138498594,20.758333333333336,2.0990612705059477
Aphelios,5,16.6,7.6,20.2,4.842105263157895,100.0,1867.6973376926671,5.07239607659972,798.4399813171416,21.41,2.3391831338551357
Miss Fortune,5,15.8,12.8,26.2,3.28125,60.0,1857.2347664707704,3.5168574079802046,740.3216826476958,21.55333333333333,2.50868616981274
Pyke,5,15.8,9.8,15.4,3.183673469387755,40.0,1319.094260136914,0.8530805687203791,792.9752501316482,18.990000000000002,1.6634746922024624
Veigar,5,14.8,12.4,19.6,2.774193548387097,60.0,1607.3368185212844,3.4503360716952947,714.1568334578043,22.31666666666667,2.2506776428069473
Cho'Gath,5,13.0,11.4,18.6,2.7719298245614037,20.0,1370.479262672811,2.6820276497695854,687.741935483871,21.7,1.9927231305280086
Gnar,5,10.0,12.2,21.0,2.540983606557377,40.0,1452.5260770975058,2.5306122448979593,672.2721088435375,22.05,2.160622251005154
Katarina,5,14.4,12.8,17.2,2.46875,20.0,1745.2696041822255,2.2046303211351757,694.906646751307,22.316666666666666,2.511516636574671
Nasus,5,7.2,10.6,18.4,2.4150943396226414,40.0,1008.8664745437079,3.621517771373679,667.6657060518731,20.82,1.5110353360957642
Fiora,5,10.0,12.2,13.8,1.9508196721311475,20.0,1380.5116002379536,1.6656751933372993,651.3027959547888,16.81,2.119615651602061
Ryze,4,14.75,8.5,24.0,4.5588235294117645,75.0,2384.570667850011,4.552917683603283,809.4209008209451,18.77916666666667,2.9460206246607785
Lux,4,12.25,9.25,23.75,3.891891891891892,25.0,1562.3939570017433,1.696687972109239,662.8355607205114,21.5125,2.3571365955432437
Xerath,4,14.0,10.5,26.75,3.880952380952381,75.0,2030.2619589977219,1.4692482915717537,690.3758542141229,21.950000000000003,2.9408067310071764
Nidalee,4,17.25,10.0,19.5,3.675,50.0,1896.7853914301213,2.1695895859699874,686.2954257819563,23.04583333333333,2.7638030506599227
Nunu & Willump,4,11.25,9.75,21.25,3.3333333333333335,75.0,1264.2565729827743,1.3055303717135087,668.6083408884859,18.383333333333333,1.8908776568697243
Mordekaiser,4,14.25,11.75,18.0,2.74468085106383,75.0,1447.9836916234249,2.1460340993328395,669.1401037805783,22.48333333333333,2.1639469573598324
Diana,4,10.25,11.75,21.0,2.6595744680851063,75.0,1600.2427184466019,2.5970873786407767,672.1359223300971,20.6,2.380832009244547
Akali,4,14.0,12.25,15.0,2.36734693877551,50.0,1468.0097979179423,2.106552357624005,678.4078383343539,20.4125,2.1639045349508956
Thresh,4,1.75,10.75,23.25,2.3255813953488373,25.0,575.9439626417612,1.120747164776518,566.1641094062709,18.737499999999997,1.0172738841495028
Irelia,4,10.25,11.5,16.25,2.3043478260869565,50.0,1211.2764084507044,3.525528169014085,670.3785211267607,18.93333333333333,1.8068544415993697
Renekton,4,9.5,14.0,20.5,2.142857142857143,50.0,1249.4812164579607,2.0155038759689923,658.747763864043,20.9625,1.8967521181837932
Kalista,4,9.75,11.5,13.5,2.0217391304347827,0.0,1480.3469899665552,3.9757525083612038,686.4632107023411,19.933333333333334,2.156484086673731
Yone,4,9.25,14.5,15.5,1.706896551724138,50.0,1155.5738033246546,2.787903064290006,634.0676947726818,20.804166666666667,1.8224770207523926
Darius,3,13.0,10.666666666666666,19.666666666666668,3.0625,66.66666666666667,1586.2616822429904,2.616822429906542,775.1962616822428,17.833333333333336,2.0462710679237093
Heimerdinger,3,6.666666666666667,12.0,27.0,2.8055555555555554,33.333333333333336,1672.8358208955224,2.9244402985074625,602.5466417910447,23.822222222222223,2.7762760670660906
Teemo,3,10.0,11.0,19.666666666666668,2.696969696969697,66.66666666666667,1518.731918997107,2.6759884281581483,679.5419479267116,23.044444444444448,2.234934758083399
Vladimir,3,8.666666666666666,9.0,13.0,2.4074074074074074,33.333333333333336,1494.4650205761318,2.757201646090535,672.1810699588478,16.2,2.223307211950533
Annie,3,9.333333333333334,9.0,12.333333333333334,2.4074074074074074,0.0,1277.8562653562653,1.6216216216216217,671.3882063882064,18.08888888888889,1.9033046055881868
Garen,3,10.666666666666666,10.666666666666666,14.333333333333334,2.34375,33.333333333333336,1155.8349816332297,2.2548742582650467,649.5733257982481,19.66111111111111,1.7793756851281517
Sylas,3,10.666666666666666,15.0,23.666666666666668,2.2888888888888888,0.0,1330.4577464788733,1.1468812877263581,636.9567404426559,22.08888888888889,2.088772536662797
Poppy,3,13.0,14.0,15.666666666666666,2.0476190476190474,0.0,1521.865069028393,2.0786663193539985,689.5389424329253,21.327777777777776,2.207076316326299
Anivia,3,9.666666666666666,12.666666666666666,16.0,2.026315789473684,0.0,1394.2667649226235,3.257184966838615,649.9336772291821,22.616666666666664,2.1452446822985167
Yasuo,3,7.666666666666667,12.0,12.666666666666666,1.6944444444444444,0.0,935.4492939666238,3.7933247753530166,678.9088575096276,17.311111111111114,1.3778716886947644
Senna,2,10.0,9.0,35.5,5.055555555555555,100.0,1697.5620940007643,3.645395491020252,763.1027894535728,21.808333333333334,2.22455233745944
Lulu,2,6.5,6.5,22.0,4.384615384615385,50.0,573.3033707865169,1.5168539325842698,696.3370786516855,14.833333333333332,0.8233130022267402
Riven,2,12.5,10.0,24.5,3.7,100.0,1346.3722126929674,2.6500857632933106,707.0840480274443,19.433333333333334,1.9041190597481987
Ziggs,2,7.5,8.0,22.0,3.6875,100.0,1392.6017029328286,1.5894039735099337,659.290444654683,17.616666666666667,2.1122734512893366
Camille,2,9.0,9.5,26.0,3.6842105263157894,100.0,1369.913109180204,2.3347185493010953,701.9342652058934,22.058333333333334,1.9516259243711047
Shen,2,10.5,13.5,36.0,3.4444444444444446,100.0,1017.0216776625825,2.0735155513666355,652.5918944392083,26.525,1.5584344309647602
Hecarim,2,14.0,11.5,23.5,3.260869565217391,100.0,1584.8657314629259,1.4909819639278556,650.8376753507014,20.791666666666668,2.435116760271948
Zilean,2,4.5,9.0,23.0,3.0555555555555554,100.0,1104.5032573289902,2.4918566775244297,611.872964169381,20.46666666666667,1.8051185818094706
Talon,2,15.0,9.5,13.0,2.9473684210526314,50.0,1558.131970260223,2.4256505576208176,714.089219330855,17.933333333333334,2.1819850070279556
Orianna,2,10.5,9.5,17.5,2.9473684210526314,100.0,1644.580905423577,2.8507395786642764,675.948005378754,18.591666666666665,2.4329991246916527
Rumble,2,10.5,12.5,25.5,2.88,50.0,1586.1179263949348,2.2793826671943016,682.4614166996438,21.058333333333334,2.3241136972480256
Ekko,2,20.0,15.0,19.5,2.6333333333333333,0.0,2014.0238450074514,2.4813710879284647,783.3308494783904,22.366666666666667,2.5711024228760593
Sejuani,2,8.5,10.5,18.0,2.5238095238095237,50.0,1358.5344827586207,1.7456896551724137,673.3189655172414,15.466666666666667,2.0176685231419245
Maokai,2,5.5,12.0,22.5,2.3333333333333335,0.0,1407.1136363636363,1.75,593.5909090909091,22.0,2.370510758863619
Shaco,2,12.0,11.5,14.5,2.3043478260869565,50.0,863.1414868105516,0.52757793764988,665.779376498801,20.85,1.296437704858985
